,label,adress,energy1,energy1label,energy2,energy2label,pricesquare,informationlist
241,Publiée il y a plus de 1 mois | Réf. de l’annonce : 293-2304,Tourcoing 59200 (Croix Rouge),Non soumis,NA,En cours de réalisation,NA,1 063 €/m²,"['85 000 €', 'Estimez votre mensualité', '80 m²', '3 pièces', 'Réf. de l’annonce : 293-2304', 'Publiée il y a plus de 1 mois', 'Signaler une anomalie sur cette annonce']"
242,Publiée il y a plus de 1 mois | Modifiée le 29 nov. 2019 | Réf. de l’annonce : CO13774,Roubaix 59100 (Centre-ville - Crouy),83,B,19,C,1 113 €/m²,"['Prix\u202f: 89 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '80 m²', '6 pièces', '4 chambres', 'Chauffage : radiateur gaz individuel', '1 salle de bain', '1 WC', '2 étages', 'Construit en 1930', 'Réf. de l’annonce : CO13774', 'Publiée il y a plus de 1 mois', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
243,Publiée il y a plus de 1 mois | Modifiée le 31 oct. 2019 | Réf. de l’annonce : 3963UBI,Roubaix 59100 (Barbieux - Edouard Vaillant - Vauban),154,D,48,E,1 125 €/m²,"['Prix\u202f: 90 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '80 m²', '4 chambres', 'Exposé Nord Ouest', 'Cave', '1 salle de bain', '1 WC', '2 étages', 'Réf. de l’annonce : 3963UBI', 'Publiée il y a plus de 1 mois', 'Modifiée le 31 oct. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
244,Publiée il y a plus de 1 mois | Modifiée le 5 déc. 2019 | Réf. de l’annonce : VM23806-IMMOTRAM2,Tourcoing 59200,Non soumis,NA,En cours de réalisation,NA,1 356 €/m²,"['Prix\u202f: 114 000 €, honoraires : 5,07% TTC inclus à la charge de l’acquéreur (108 500 € hors honoraires)', 'Estimez votre mensualité', '80 m²', '4 pièces', '3 chambres', 'Terrasse', 'Exposé Ouest', 'Chauffage : gaz', '1 salle de bain', '1 WC', '2 étages', 'Réf. de l’annonce : VM23806-IMMOTRAM2', 'Publiée il y a plus de 1 mois', 'Modifiée le 5 déc. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
245,Publiée le 29 nov. 2019 | Réf. de l’annonce : 72050,Roubaix 59100,50,A,1,A,1 650 €/m²,"['Prix\u202f: 139 900 €, honoraires : 5,98% TTC inclus à la charge de l’acquéreur (132 000 € hors honoraires)', 'Estimez votre mensualité', '80 m²', '5 pièces', '3 chambres', 'Exposé Sud', 'Chauffage : individuel', 'Réf. de l’annonce : 72050', 'Publiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
246,Publiée le 18 nov. 2019 | Modifiée le 18 déc. 2019 | Réf. de l’annonce : -1257,Roubaix 59100 (Barbieux - Edouard Vaillant - Vauban),196,D,45,E,1 797 €/m²,"['Prix\u202f: 143 775 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '80 m²', '4 pièces', '3 chambres', '1 salle de bain', '1 WC', 'Réf. de l’annonce : -1257', 'Publiée le 18 nov. 2019', 'Modifiée le 18 déc. 2019', 'Signaler une anomalie sur cette annonce']"
247,Publiée il y a plus de 1 mois | Modifiée le 28 nov. 2019 | Réf. de l’annonce : 120901E10CQV,Tourcoing 59200 (Gambetta),179,D,41,E,1 352 €/m²,"['Prix\u202f: 108 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '79,88 m²', '4 pièces', '3 chambres', 'Chauffage : collectif', '1 salle de bain', 'Dernier étage (sur 3)', 'Réf. de l’annonce : 120901E10CQV', 'Publiée il y a plus de 1 mois', 'Modifiée le 28 nov. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
248,Publiée le 18 déc. 2019 | Réf. de l’annonce : 120901E1IBB5,Tourcoing 59200 (Virolois),En cours de réalisation,NA,En cours de réalisation,NA,1 488 €/m²,"['Prix\u202f: 118 500 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '79,62 m²', '10 m² de terrain', '4 pièces', '3 chambres', 'Jardin', 'Chauffage : individuel', '1 salle de bain', 'Réf. de l’annonce : 120901E1IBB5', 'Publiée le 18 déc. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
249,Publiée il y a plus de 1 mois | Modifiée le 18 déc. 2019,Tourcoing 59200 (Centre-ville),NA,NA,NA,NA,NA,"['110 500 à 280 400 €', 'Estimez votre mensualité', '32 à 79 m²', '1 à 4 pièces', 'Livraison 3e trim. 2022', 'Avant-première']"
250,Publiée le 24 oct. 2019 | Modifiée le 29 nov. 2019 | Réf. de l’annonce : SO1713,Roubaix 59100 (Pile),189,D,22,D,1 162 €/m²,"['Prix\u202f: 92 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '79,19 m²', '35 m² de terrain', '4 pièces', '3 chambres', 'Jardin', 'Chauffage : radiateur gaz individuel', '1 salle de bain', '1 salle d’eau', '1 WC', '1 étage', 'Construit en 1910', 'Réf. de l’annonce : SO1713', 'Publiée le 24 oct. 2019', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
251,Publiée le 5 déc. 2019 | Réf. de l’annonce : 42668,Roubaix 59100,,A,En cours de réalisation,NA,2 515 €/m²,"['198 692 €', 'Estimez votre mensualité', '79 m²', '4 pièces', '3 chambres', '1 salle de bain', '1 WC', 'Réf. de l’annonce : 42668', 'Publiée le 5 déc. 2019', 'Signaler une anomalie sur cette annonce']"
252,Publiée le 3 déc. 2019 | Modifiée le 5 déc. 2019 | Réf. de l’annonce : VM23325-IMMOTRAM2,Tourcoing 59200,Vierge,NA,En cours de réalisation,NA,1 667 €/m²,"['Prix\u202f: 138 500 €, honoraires : 6,54% TTC inclus à la charge de l’acquéreur (130 000 € hors honoraires)', 'Estimez votre mensualité', '78 m²', '72 m² de terrain', '5 pièces', '4 chambres', 'Jardin', 'Exposé Est', 'Chauffage : gaz individuel', '1 salle de bain', '1 WC', '3 étages', 'Réf. de l’annonce : VM23325-IMMOTRAM2', 'Publiée le 3 déc. 2019', 'Modifiée le 5 déc. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
253,Publiée le 4 nov. 2019 | Modifiée le 28 nov. 2019 | Réf. de l’annonce : 120901E1GUCG,Tourcoing 59200 (Croix Rouge),211,D,49,E,1 386 €/m²,"['Prix\u202f: 108 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '77,94 m²', '3 pièces', '2 chambres', 'Chauffage : individuel', 'Réf. de l’annonce : 120901E1GUCG', 'Publiée le 4 nov. 2019', 'Modifiée le 28 nov. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
254,Publiée il y a plus de 1 mois | Modifiée le 10 déc. 2019 | Réf. de l’annonce : 0063__62410,Roubaix 59100 (Barbieux - Edouard Vaillant - Vauban),NA,NA,NA,NA,NA,"['192 010 à 227 889 €', 'Estimez votre mensualité', '68 à 77 m²', '3 à 4 pièces', 'Point de vente : 86 RUE NATIONALE 59000 LILLE', 'Livraison 2e trim. 2021', '3 lots', 'Éligible à la loi Pinel']"
255,Publiée le 13 déc. 2019 | Réf. de l’annonce : VM23742-IMMOTRAM2,Tourcoing 59200,228,D,53,E,2 597 €/m²,"['Prix\u202f: 212 000 €, honoraires : 6,00% TTC inclus à la charge de l’acquéreur (200 000 € hors honoraires)', 'Estimez votre mensualité', '77 m²', '150 m² de terrain', '4 pièces', '3 chambres', 'Jardin', 'Exposé Est', 'Chauffage : gaz individuel', '1 salle de bain', '1 WC', '3 étages', 'Mandat en exclusivité', 'Réf. de l’annonce : VM23742-IMMOTRAM2', 'Publiée le 13 déc. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
256,Publiée il y a plus de 1 mois | Modifiée le 3 déc. 2019 | Réf. de l’annonce : 120906E1A4NZ,Roubaix 59100 (Cul du Four),146,C,34,D,1 682 €/m²,"['Prix\u202f: 129 500 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '77 m²', '75 m² de terrain', '4 pièces', '2 chambres', 'Jardin', 'Chauffage : individuel', '1 salle de bain', 'Réf. de l’annonce : 120906E1A4NZ', 'Publiée il y a plus de 1 mois', 'Modifiée le 3 déc. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
257,Publiée il y a plus de 1 mois | Modifiée le 11 déc. 2019 | Réf. de l’annonce : 79281,Tourcoing 59200 (Epidème),NA,NA,NA,NA,NA,"['à partir de 144 000 €', 'Estimez votre mensualité', '42 m² min', '2 à 4 pièces', 'Point de vente : 8 Rue Anatole France LILLE', 'Livraison 2e trim. 2022', '58 lots']"
258,Publiée il y a plus de 1 mois | Réf. de l’annonce : 4441,Tourcoing 59200 (Centre-ville),160,D,6,B,1 499 €/m²,"['Prix\u202f: 114 900 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '76,65 m²', '3 pièces', '2 chambres', 'Chauffage : électrique individuel', '1 salle de bain', '1 WC', '1 place de parking', '3 étages', 'Construit en 2008', 'Digicode', 'Interphone', 'Mandat en exclusivité', 'Réf. de l’annonce : 4441', 'Publiée il y a plus de 1 mois', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
259,Publiée il y a plus de 1 mois | Modifiée le 29 nov. 2019 | Réf. de l’annonce : so1700,Roubaix 59100 (Fraternité - Chemin Neuf - Justice),221,D,51,E,2 453 €/m²,"['Prix\u202f: 184 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '100 m² de terrain', '4 pièces', '3 chambres', 'Jardin', 'Chauffage : gaz individuel', '1 salle de bain', '1 WC', '2 étages', 'Construit en 1960', 'Réf. de l’annonce : so1700', 'Publiée il y a plus de 1 mois', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
260,Publiée il y a plus de 1 mois | Modifiée le 23 nov. 2019 | Réf. de l’annonce : 24791349,Tourcoing 59200,En cours de réalisation,NA,En cours de réalisation,NA,1 093 €/m²,"['Prix\u202f: 82 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '25 m² de terrain', '4 pièces', '3 chambres', 'Jardin de 25 m²', 'Chauffage : GAZ', '1 salle de bain', '1 WC', 'Mandat en exclusivité', 'Réf. de l’annonce : 24791349', 'Publiée il y a plus de 1 mois', 'Modifiée le 23 nov. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
261,Publiée le 29 nov. 2019 | Réf. de l’annonce : 120901E1HW7L,Tourcoing 59200 (Croix Rouge),En cours de réalisation,NA,En cours de réalisation,NA,1 440 €/m²,"['Prix\u202f: 108 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '4 pièces', '3 chambres', 'Chauffage : individuel', '1 salle de bain', 'Réf. de l’annonce : 120901E1HW7L', 'Publiée le 29 nov. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
262,Publiée il y a plus de 1 mois | Modifiée le 16 nov. 2019 | Réf. de l’annonce : ROUBA1,Roubaix 59100 (Gare Jean Lebas),NA,NA,NA,NA,NA,"['109 896 à 181 109 €', 'Estimez votre mensualité', '40 à 75 m²', '1 à 3 pièces', 'Livraison 4e trim. 2019', 'Éligible à la loi Pinel']"
263,Publiée il y a plus de 1 mois | Modifiée le 22 oct. 2019 | Réf. de l’annonce : 26827896,Tourcoing 59200,141,C,33,D,1 507 €/m²,"['Prix\u202f: 113 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '2 pièces', '1 chambre', 'Chauffage : RADIATEUR GAZ INDIVIDUEL', '1 cave', '1 salle de bain', '1 WC', '1er étage (sur 5)', 'Construit en 1960', 'Ascenseur', 'Interphone', 'Réf. de l’annonce : 26827896', 'Publiée il y a plus de 1 mois', 'Modifiée le 22 oct. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
264,Publiée il y a plus de 1 mois | Modifiée le 29 nov. 2019 | Réf. de l’annonce : 4197UBI,Tourcoing 59200 (Blanche Porte - Flocon),126,C,29,D,1 532 €/m²,"['Prix\u202f: 114 880 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '4 pièces', '3 chambres', 'Exposé Nord Ouest', 'Cave', '1 salle de bain', '1 WC', 'Réf. de l’annonce : 4197UBI', 'Publiée il y a plus de 1 mois', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
265,Publiée il y a plus de 1 mois | Modifiée le 29 nov. 2019 | Réf. de l’annonce : so1607,Roubaix 59100 (Fraternité - Chemin Neuf - Justice),165,D,38,E,1 973 €/m²,"['Prix\u202f: 148 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '75 m²', '5 pièces', '3 chambres', 'Chauffage : radiateur gaz individuel', '1 salle de bain', '1 WC', '2 étages', 'Construit en 1930', 'Réf. de l’annonce : so1607', 'Publiée il y a plus de 1 mois', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
266,Publiée le 6 déc. 2019 | Modifiée le 12 déc. 2019 | Réf. de l’annonce : 42726,Roubaix 59100,,A,En cours de réalisation,NA,2 560 €/m²,"['192 010 €', 'Estimez votre mensualité', '75 m²', '3 pièces', '2 chambres', '1 salle de bain', '1 WC', 'Réf. de l’annonce : 42726', 'Publiée le 6 déc. 2019', 'Modifiée le 12 déc. 2019', 'Signaler une anomalie sur cette annonce']"
267,Publiée il y a plus de 1 mois | Modifiée le 10 déc. 2019 | Réf. de l’annonce : 591,Tourcoing 59200 (Gambetta),NA,NA,NA,NA,2 953 €/m²,"['Prix\u202f: 219 200 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '74,22 m²', '3 pièces', '2 chambres', '1 balcon', 'Chauffage : Individuel Radiateur Gaz', '1 salle de bain', 'WC séparés', 'Alarme', 'Câble TV', '1 place de parking', '5e étage (sur 6)', 'Livré en 2021', 'Ascenseur', 'Réf. de l’annonce : 591', 'Publiée il y a plus de 1 mois', 'Modifiée le 10 déc. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
268,Publiée le 29 nov. 2019 | Réf. de l’annonce : 72025,Tourcoing 59200,Non soumis,NA,En cours de réalisation,NA,1 081 €/m²,"['Prix\u202f: 88 000 €, honoraires : 10,00% TTC inclus à la charge de l’acquéreur (80 000 € hors honoraires)', 'Estimez votre mensualité', '74 m²', '6 pièces', '3 chambres', 'Exposé Sud', 'Chauffage : gaz', 'Cave', 'Réf. de l’annonce : 72025', 'Publiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
269,Publiée le 4 déc. 2019 | Réf. de l’annonce : 42578,Tourcoing 59200 (Bourgogne),,A,En cours de réalisation,NA,3 392 €/m²,"['251 000 €', 'Estimez votre mensualité', '74 m²', '4 pièces', '3 chambres', '1 salle de bain', '1 WC', 'Réf. de l’annonce : 42578', 'Publiée le 4 déc. 2019', 'Signaler une anomalie sur cette annonce']"
270,Publiée le 22 nov. 2019 | Modifiée le 22 nov. 2019 | Réf. de l’annonce : 4493,Tourcoing 59200 (Belencontre - Fin de la Guerre),56,B,13,C,2 036 €/m²,"['Prix\u202f: 149 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '73,17 m²', '3 pièces', '2 chambres', '1 balcon', 'Chauffage : gaz collectif', '1 salle de bain', '1 WC', '1 place de parking', '4 étages', 'Construit en 2011', 'Ascenseur', 'Interphone', 'Réf. de l’annonce : 4493', 'Publiée le 22 nov. 2019', 'Modifiée le 22 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
271,Publiée il y a plus de 1 mois | Modifiée le 18 déc. 2019 | Réf. de l’annonce : 0010__10080,Tourcoing 59200 (Epidème),NA,NA,NA,NA,NA,"['98 000 à 169 000 €', 'Estimez votre mensualité', '38 à 73 m²', '2 à 4 pièces', 'Point de vente : CHS ALBERT EINSTEIN 59200 TOURCOING', 'Livraison 1er trim. 2022', '29 lots', 'Éligible à la loi Pinel']"
272,Publiée il y a plus de 1 mois | Modifiée le 29 nov. 2019 | Réf. de l’annonce : TAPP415647,Tourcoing 59200 (Gambetta),Vierge,NA,Vierge,NA,1 568 €/m²,"['Prix\u202f: 114 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '72,72 m²', '3 pièces', '2 chambres', 'Exposé Sud', 'Chauffage : Radiateur Electrique Individuel', '1 salle de bain', '1 place de parking', '2e étage (sur 4)', 'Construit en 2008', 'Ascenseur', 'Mandat en exclusivité', 'Réf. de l’annonce : TAPP415647', 'Publiée il y a plus de 1 mois', 'Modifiée le 29 nov. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
273,Publiée il y a plus de 1 mois | Modifiée le 28 nov. 2019 | Réf. de l’annonce : 120901E1D1QK,Tourcoing 59200 (Blanche Porte - Flocon),En cours de réalisation,NA,En cours de réalisation,NA,1 208 €/m²,"['Prix\u202f: 87 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '72 m²', '4 pièces', '3 chambres', 'Chauffage : collectif', '1 salle de bain', '1 place de parking', '7 étages', 'Réf. de l’annonce : 120901E1D1QK', 'Publiée il y a plus de 1 mois', 'Modifiée le 28 nov. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
274,Publiée le 22 oct. 2019 | Modifiée le 6 déc. 2019 | Réf. de l’annonce : 1095,Tourcoing 59200 (Centre-ville),106,C,25,D,1 847 €/m²,"['Prix\u202f: 133 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '72 m²', '3 pièces', '2 chambres', 'Chauffage : radiateur gaz collectif', 'Cave', '1 salle de bain', '1 place de parking', '4e étage', 'Ascenseur', 'Réf. de l’annonce : 1095', 'Publiée le 22 oct. 2019', 'Modifiée le 6 déc. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
275,Publiée le 4 déc. 2019 | Modifiée le 11 déc. 2019 | Réf. de l’annonce : VA23632-IMMOTRAM2,Roubaix 59100,245,E,39,E,2 014 €/m²,"['Prix\u202f: 157 000 €, honoraires : 8,28% TTC inclus à la charge de l’acquéreur (145 000 € hors honoraires)', 'Estimez votre mensualité', '72 m²', '3 pièces', '2 chambres', 'Terrasse', 'Exposé Sud', 'Chauffage : gaz collectif', 'Cave', '2 salles de bain', '1 WC', '1 place de parking', '2e étage (sur 5)', 'Ascenseur', 'Mandat en exclusivité', 'Réf. de l’annonce : VA23632-IMMOTRAM2', 'Publiée le 4 déc. 2019', 'Modifiée le 11 déc. 2019', 'Barèmes de l’agence', 'Signaler une anomalie sur cette annonce']"
276,Publiée il y a plus de 1 mois | Modifiée le 6 déc. 2019 | Réf. de l’annonce : 1066,Tourcoing 59200 (Centre-ville),Vierge,NA,En cours de réalisation,NA,1 211 €/m²,"['Prix\u202f: 86 000 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '71 m²', '3 pièces', '2 chambres', 'Chauffage : radiateur gaz collectif', 'Cave', '1 salle de bain', '1 WC', '1 place de parking', 'Rez-de-chaussée', 'Ascenseur', 'Réf. de l’annonce : 1066', 'Publiée il y a plus de 1 mois', 'Modifiée le 6 déc. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
277,Publiée le 5 nov. 2019 | Modifiée le 13 déc. 2019 | Réf. de l’annonce : 120901E1H721,Tourcoing 59200 (Phalempins),177,D,41,E,1 393 €/m²,"['Prix\u202f: 97 500 €, honoraires à la charge du vendeur', 'Estimez votre mensualité', '70 m²', '11 m² de terrain', '4 pièces', '3 chambres', 'Jardin', 'Chauffage : individuel', '1 salle de bain', 'Mandat en exclusivité', 'Réf. de l’annonce : 120901E1H721', 'Publiée le 5 nov. 2019', 'Modifiée le 13 déc. 2019', 'Signaler une anomalie sur cette annonce', 'Barèmes de l’agence']"
278,Publiée le 3 déc. 2019 | Modifiée le 4 déc. 2019 | Réf. de l’annonce : paulclaudel_T4_-_DI,Roubaix 59100 (Barbieux - Edouard Vaillant - Vauban),,D,En cours de réalisation,NA,1 006 €/m²,"['70 430 €', 'Estimez votre mensualité', '70 m²', '4 pièces', '3 chambres', 'Chauffage : gaz collectif', 'Cave', '2e étage (sur 4)', 'Réf. de l’annonce : paulclaudel_T4_-_DI', 'Publiée le 3 déc. 2019', 'Modifiée le 4 déc. 2019', 'Signaler une anomalie sur cette annonce']"
